name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
dubai,2023-05-26T12:00:00,104,104.4,58.6,22.75,0,0,,0,0,21.5,10.4,210,1006,5,6.2,992,3.6,10,15,Clear,clear-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999"
dubai,2023-05-26T13:00:00,105.7,105.5,56.7,20.25,0,0,,0,0,21.7,12.8,250,1006.1,11.8,6.2,1010,3.6,10,15,Clear,clear-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999"
dubai,2023-05-26T14:00:00,104.1,104.6,58.6,22.7,0,0,,0,0,22.6,15.1,269,1006,5,6.2,960,3.5,10,15,Clear,clear-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999"
dubai,2023-05-26T15:00:00,102.2,105.6,63.9,28.98,0,0,,0,0,23.5,18.4,270,1005,0,6.2,845,3,8,19,Clear,clear-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999"
dubai,2023-05-26T16:00:00,100.3,102.3,62.4,29.01,0,0,,0,0,23.3,19.8,270,1005.1,0,6.2,679,2.4,7,19,Clear,clear-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999"
dubai,2023-05-26T17:00:00,98.6,102.5,65.9,34.61,0,0,,0,0,23.7,17.3,270,1005,0,6.2,474,1.7,5,19,Clear,clear-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999"
dubai,2023-05-26T18:00:00,96.8,103.2,69.4,41.33,0,0,,0,0,23.7,13.9,269,1005,43.8,6.2,252,0.9,3,25,Partially cloudy,partly-cloudy-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999"
dubai,2023-05-26T19:00:00,93.2,96.4,66.2,41.19,0,0,,0,0,21.7,13.8,270,1006,10,6.2,52,0.2,1,25,Clear,clear-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999"
dubai,2023-05-26T20:00:00,94.9,98.2,66,38.98,0,0,,0,0,20.4,8.1,250,1006,1.3,6.2,0,0,0,25,Clear,clear-night,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999"
dubai,2023-05-26T21:00:00,93.1,96.2,66,41.12,0,0,,0,0,20.8,4.9,269,1006,0,6.2,0,0,0,25,Clear,clear-night,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999"
dubai,2023-05-26T22:00:00,94.7,96.8,64.2,36.8,0,0,,0,0,12.8,3.5,220,1006.1,30,6.2,0,0,0,25,Partially cloudy,partly-cloudy-night,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999"
dubai,2023-05-26T23:00:00,93.1,95,64.2,38.61,0,0,,0,0,10.1,4.8,239,1006,5,6.2,0,0,0,19,Clear,clear-night,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999"
dubai,2023-05-27T00:00:00,93.1,97.3,67.7,43.72,0,0,,0,0,7.6,4.7,210,1006,5,6.2,0,0,0,19,Clear,clear-night,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999"
dubai,2023-05-27T01:00:00,91.3,96.6,69.5,49.06,0,0,,0,0,9.6,4.7,208,1005.2,5,6.2,9,0,0,19,Clear,clear-night,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2023-05-27T02:00:00,89.5,93.2,67.8,48.92,0,0,,0,0,9.4,6.9,198,1005,3.5,6.2,91,0.3,0,19,Clear,clear-night,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2023-05-27T03:00:00,87.7,91.3,67.8,51.86,0,0,,0,0,8.9,5.9,208,1005,0.1,6.2,336,1.2,0,19,Clear,clear-night,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2023-05-27T04:00:00,87.6,91.1,67.9,52.17,0,0,,,0,9.4,6.9,189,1004.2,0,6.2,494,1.8,0,19,Clear,clear-night,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2023-05-27T05:00:00,85.9,89.2,67.8,55.01,0,0,,0,0,9.8,6.9,190,1005,4.5,6.2,593,2.1,0,38,Clear,clear-night,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2023-05-27T06:00:00,84.1,87.3,67.8,58.13,0,0,,0,0,11,8,199,1005,4.5,6.2,8,0,0,38,Clear,clear-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999"
dubai,2023-05-27T07:00:00,85.9,89.3,68,55.26,0,0,,0,0,13.4,7,200,1006,0.1,6.2,640,2.3,6,19,Clear,clear-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2023-05-27T08:00:00,87.9,92.7,69.6,54.92,0,0,,0,0,17.9,7,200,1006,0.4,6.2,565,2,6,19,Clear,clear-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2023-05-27T09:00:00,95,99.6,67.7,41.12,0,0,,0,0,21.7,6,230,1007,88.2,6.2,433,1.6,4,19,Partially cloudy,partly-cloudy-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2023-05-27T10:00:00,98.6,100.2,62.3,30.54,0,0,,0,0,24.8,10.5,270,1006.9,79.2,6.2,253,0.9,3,19,Partially cloudy,partly-cloudy-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2023-05-27T11:00:00,98.6,102.6,65.9,34.56,0,0,,0,0,23.9,12.8,270,1007,94.1,6.2,50,0.2,1,19,Overcast,cloudy,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2023-05-27T12:00:00,100.4,102.3,62.2,28.83,0,0,,0,0,24.6,15.1,289,1006,46.7,6.2,973,3.5,10,19,Partially cloudy,partly-cloudy-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999"
dubai,2023-05-27T13:00:00,102.2,103.3,60.4,25.62,0,0,,0,0,22.4,15.1,289,1005.2,5.2,6.2,1011,3.6,10,19,Clear,clear-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999"
dubai,2023-05-27T14:00:00,104,103.7,57,21.55,0,0,,0,0,20.1,16.2,280,1005,8.4,6.2,967,3.5,10,15,Clear,clear-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999"
dubai,2023-05-27T15:00:00,100.5,103.4,63.9,30.47,0,0,,0,0,22.1,17.3,270,1004,93.3,6.2,852,3.1,9,19,Overcast,cloudy,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999"
dubai,2023-05-27T16:00:00,98.8,102.7,65.7,34.08,0,0,,0,0,23.9,17.3,270,1004.1,89.8,6.2,676,2.4,7,25,Partially cloudy,partly-cloudy-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999"
dubai,2023-05-27T17:00:00,98.7,102.5,65.7,34.27,0,0,,0,0,27.5,18.4,279,1004,10.1,6.2,467,1.7,5,19,Clear,clear-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999"
dubai,2023-05-27T18:00:00,95.1,102.8,71.1,46.11,0,0,,0,0,28.6,17.2,270,1004,5,6.2,253,0.9,3,19,Clear,clear-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999"
dubai,2023-05-27T19:00:00,94.8,100.9,69.6,44.07,0,0,,0,0,30.2,15,269,1005,10,6.2,55,0.2,1,19,Clear,clear-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999"
dubai,2023-05-27T20:00:00,94.9,99.6,67.8,41.34,0,0,,0,0,29.3,14.9,269,1005,5,6.2,0,0,0,19,Clear,clear-night,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999"
dubai,2023-05-27T21:00:00,93.1,97.5,67.8,43.74,0,0,,0,0,27.7,12.7,269,1005,5,6.2,0,0,0,19,Clear,clear-night,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999"
dubai,2023-05-27T22:00:00,93.1,96.1,66.1,41.34,0,0,,0,0,25.1,11.3,259,1005.1,5,6.2,0,0,0,19,Clear,clear-night,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999"
dubai,2023-05-27T23:00:00,93.1,96.2,66,41.09,0,0,,0,0,23,9.1,249,1006,0,6.2,0,0,0,19,Clear,clear-night,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999"
dubai,2023-05-28T00:00:00,93.1,96.1,66,41.19,0,0,,0,0,17.2,4.7,229,1005,0,6.2,0,0,0,19,Clear,clear-night,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999"
dubai,2023-05-28T01:00:00,89.7,93.3,67.6,48.41,0,0,,0,0,17.9,6.9,199,1005,0,6.2,9,0,0,60,Clear,clear-night,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2023-05-28T02:00:00,87.7,91.2,67.8,51.79,0,0,,0,0,15,4.7,209,1004,0,6.2,89,0.3,0,60,Clear,clear-night,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2023-05-28T03:00:00,87.7,91.2,67.9,51.97,0,0,,0,0,16.1,5.9,170,1004,0,6.2,338,1.2,0,60,Clear,clear-night,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2023-05-28T04:00:00,85.8,89.1,68,55.42,0,0,,,0,15.2,4.8,189,1004.1,0,6.2,503,1.8,0,15,Clear,clear-night,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2023-05-28T05:00:00,85.9,89.2,67.8,55.03,0,0,,0,0,15.4,5.9,179,1004,0,6.2,601,2.2,0,15,Clear,clear-night,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2023-05-28T06:00:00,84.1,87.2,67.8,58.25,0,0,,0,0,19.5,9.2,199,1004,0,6.2,525,1.9,5,15,Clear,clear-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2023-05-28T07:00:00,84.1,87.1,67.7,57.93,0,0,,0,0,22.6,7,200,1005.1,0,6.2,449,1.6,4,15,Clear,clear-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2023-05-28T08:00:00,87.8,91.3,67.8,51.76,0,0,,0,0,23,6.9,190,1005,0,6.2,359,1.3,4,15,Clear,clear-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2023-05-28T09:00:00,93.2,95.1,64.2,38.57,0,0,,0,0,20.8,5.9,239,1006,0,6.2,271,1,3,30,Clear,clear-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2023-05-28T10:00:00,95.1,97.1,63.9,35.83,0,0,,0,0,16.3,11.3,269,1006,10,6.2,173,0.6,2,15,Clear,clear-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2023-05-28T11:00:00,96.8,99.3,64.2,34.45,0,0,,0,0,13.9,11.4,269,1005,0,6.2,28,0.1,0,15,Clear,clear-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2023-05-28T12:00:00,96.8,101.8,67.7,39.01,0,0,,0,0,15.7,13.8,279,1005,0,6.2,1003,3.6,10,19,Clear,clear-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999"
dubai,2023-05-28T13:00:00,96.9,103.3,69.4,41.08,0,0,,0,0,18.1,12.8,270,1005,0,6.2,1020,3.7,10,19,Clear,clear-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999"
dubai,2023-05-28T14:00:00,96.8,101.9,67.9,39.17,0,0,,0,0,18.1,15,270,1005,0,6.2,971,3.5,10,19,Clear,clear-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999"
dubai,2023-05-28T15:00:00,95,101.3,69.7,43.95,0,0,,0,0,16.8,15,270,1004,0,6.2,856,3.1,9,19,Clear,clear-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999"
dubai,2023-05-28T16:00:00,93.2,100.7,71.4,49.21,0,0,,0,0,14.3,13.9,280,1004,0,6.2,686,2.5,7,19,Clear,clear-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999"
dubai,2023-05-28T17:00:00,93.2,102.7,73.2,52.43,0,0,,0,0,14.1,12.8,289,1003,0,6.2,479,1.7,5,19,Clear,clear-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999"
dubai,2023-05-28T18:00:00,91.4,102.3,75,58.97,0,0,,0,0,14.3,11.4,270,1004,0,6.2,256,0.9,3,19,Clear,clear-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999"
dubai,2023-05-28T19:00:00,89.7,98.2,73.3,58.8,0,0,,0,0,14.5,8,260,1004.1,9.8,6.2,56,0.2,1,25,Clear,clear-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999"
dubai,2023-05-28T20:00:00,89.5,100,75,62.49,0,0,,0,0,14.1,6.9,269,1004,0,6.2,0,0,0,38,Clear,clear-night,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999"
dubai,2023-05-28T21:00:00,87.7,97.5,75,66.15,0,0,,0,0,9.6,6.8,241,1004,0,6.2,0,0,0,38,Clear,clear-night,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999"
dubai,2023-05-28T22:00:00,87.8,97.7,75.2,66.32,0,0,,0,0,7.8,4.7,191,1005.1,0,6.2,0,0,0,38,Clear,clear-night,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999"
dubai,2023-05-28T23:00:00,87.7,97.5,75,66.15,0,0,,0,0,6,4.7,209,1005,0,6.2,0,0,0,38,Clear,clear-night,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999"
dubai,2023-05-29T00:00:00,87.7,97.4,75,66.25,0,0,,0,0,8.9,6.9,209,1004,0,5.6,0,0,0,38,Clear,clear-night,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999"
dubai,2023-05-29T01:00:00,85.9,93.4,73.4,66.33,0,0,,0,0,6.7,7,179,1004.1,0,5,11,0,0,30,Clear,clear-night,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2023-05-29T02:00:00,85.9,93.2,73.3,66.17,0,0,,0,0,6.3,8,180,1003,0,5.6,76,0.3,0,30,Clear,clear-night,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2023-05-29T03:00:00,84.1,89.4,71.5,65.96,0,0,,0,0,8.7,8.1,180,1003,0,6.2,323,1.2,0,30,Clear,clear-night,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2023-05-29T04:00:00,84.1,89.2,71.2,65.41,0,0,,,0,9.6,7,160,1003.1,0,6.2,481,1.7,0,30,Clear,clear-night,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2023-05-29T05:00:00,82.3,86.1,69.7,65.65,0,0,,0,0,6.5,6.8,189,1004,0,6.2,593,2.1,0,15,Clear,clear-night,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2023-05-29T06:00:00,82.3,85.2,67.9,61.82,0,0,,0,0,8.3,8,190,1004,0,4.4,644,2.3,6,15,Clear,clear-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2023-05-29T07:00:00,82.3,84.5,66.2,58.37,0,0,,0,0,8.7,7,199,1005,0,4.4,631,2.3,6,5,Clear,clear-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2023-05-29T08:00:00,85.9,88.2,66,51.57,0,0,,0,0,8.5,10.2,190,1005,0,5,561,2,6,5,Clear,clear-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2023-05-29T09:00:00,89.6,92.1,66,46.01,0,0,,0,0,9.8,8,176,1006,0,5,437,1.6,4,5,Clear,clear-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2023-05-29T10:00:00,93,96.1,66.2,41.47,0,0,,0,0,8.9,5.9,234,1007,0,5,244,0.9,2,15,Clear,clear-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2023-05-29T11:00:00,96.8,100.4,66,36.72,0,0,,0,0,10.3,6.9,219,1006,0,5,49,0.2,0,15,Clear,clear-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2023-05-29T12:00:00,98.6,100.3,62.4,30.64,0,0,,0,0,10.3,6.9,229,1005,0,5,987,3.6,10,15,Clear,clear-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999"
dubai,2023-05-29T13:00:00,100.4,107.8,69.4,37.06,0,0,,0,0,11.4,8.1,269,1005,0,5,1001,3.6,10,15,Clear,clear-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999"
dubai,2023-05-29T14:00:00,98.6,109.6,73.3,44.61,0,0,,0,0,11.9,11.4,271,1004,0,4.4,951,3.4,10,30,Clear,clear-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999"
dubai,2023-05-29T15:00:00,98.6,109.5,73.2,44.49,0,0,,0,0,14.3,13.9,300,1004,0,4.4,839,3,8,30,Clear,clear-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999"
dubai,2023-05-29T16:00:00,98.5,105.7,69.7,39.59,0,0,,0,0,17.7,11.5,290,1003.2,0,5,677,2.4,7,30,Clear,clear-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999"
dubai,2023-05-29T17:00:00,96.8,103.3,69.5,41.47,0,0,,0,0,15.9,13.8,309,1003,0,5,475,1.7,5,38,Clear,clear-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999"
dubai,2023-05-29T18:00:00,94.9,101.2,69.7,44.22,0,0,,0,0,10.5,13.8,310,1004,0,5,254,0.9,3,38,Clear,clear-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999"
dubai,2023-05-29T19:00:00,92.9,102.2,73.1,52.72,0,0,,0,0,7.2,11.3,310,1004.2,28.2,5,56,0.2,1,30,Partially cloudy,partly-cloudy-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999"
dubai,2023-05-29T20:00:00,93,98.9,69.8,46.91,0,0,,0,0,6,5.7,310,1005,0,6.2,0,0,0,30,Clear,clear-night,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999"
dubai,2023-05-29T21:00:00,93,96.2,66.3,41.61,0,0,,0,0,4.3,3.3,30,1005,0,6.2,0,0,0,30,Clear,clear-night,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999"
dubai,2023-05-29T22:00:00,91.3,96.7,69.6,49.09,0,0,,0,0,1.6,4.6,80,1005.1,1.2,6.2,0,0,0,15,Clear,clear-night,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999"
dubai,2023-05-29T23:00:00,91.2,96.7,69.7,49.65,0,0,,0,0,0.7,5.7,80,1006,0,6.2,0,0,0,15,Clear,clear-night,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999"
dubai,2023-05-30T00:00:00,91.1,96.6,69.7,49.62,0,0,,0,0,4.3,6.8,90,1005,0,6.2,0,0,0,15,Clear,clear-night,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999"
dubai,2023-05-30T01:00:00,91.1,96.4,69.5,49.47,0,0,,0,0,3.6,3.3,139,1004.2,0,6.2,11,0,0,15,Clear,clear-night,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2023-05-30T02:00:00,91,96.4,69.6,49.69,0,0,,0,0,4,4.6,70,1004,0,6.2,84,0.3,0,15,Clear,clear-night,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2023-05-30T03:00:00,90.9,93.7,66.2,44.25,0,0,,0,0,3.8,3.4,138,1004,0,6.2,310,1.1,0,5,Clear,clear-night,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2023-05-30T04:00:00,89.4,92.1,66.3,46.61,0,0,,,0,5.8,5.7,102,1004.1,0,6.2,475,1.7,0,5,Clear,clear-night,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2023-05-30T05:00:00,87.5,90,66.1,49.18,0,0,,0,0,4.5,4.6,207,1004,0,6.2,565,2,0,5,Clear,clear-night,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2023-05-30T06:00:00,87.6,91.1,67.8,52.07,0,0,,0,0,5.4,5.8,170,1005,0,5,628,2.3,6,5,Clear,clear-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2023-05-30T07:00:00,89.3,91.8,66.1,46.54,0,0,,0,0,7.6,4.7,199,1005.2,0,5,611,2.2,6,10,Clear,clear-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2023-05-30T08:00:00,91.4,94.2,66,43.33,0,0,,0,0,8.1,5.8,199,1006,0,5,510,1.8,5,10,Clear,clear-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2023-05-30T09:00:00,96.8,98.2,62.3,32.24,0,0,,0,0,8.7,5.9,180,1006,0,5,413,1.5,4,10,Clear,clear-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2023-05-30T10:00:00,104,101.6,51.5,17.56,0,0,,0,0,8.1,5.8,199,1006.1,39.3,6.2,241,0.9,2,5,Partially cloudy,partly-cloudy-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2023-05-30T11:00:00,109.3,108.7,55.3,17.28,0,0,,0,0,14.1,11.4,279,1006,5,6.2,46,0.2,0,15,Clear,clear-day,"41194099999,41194599999,OMDW,OMDB,E1978"
dubai,2023-05-30T12:00:00,98.6,109.8,73.3,44.57,0,0,,0,0,15.7,12.8,280,1006,0,5,991,3.6,10,30,Clear,clear-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999"
dubai,2023-05-30T13:00:00,96.9,115.1,78.6,55.99,0,0,,0,0,14.8,15.1,300,1006,29.5,5,1006,3.6,10,38,Partially cloudy,partly-cloudy-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999"
dubai,2023-05-30T14:00:00,96.8,115,78.6,56.28,0,0,,0,0,13.2,13.9,309,1005,0,5,956,3.4,10,38,Clear,clear-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999"
dubai,2023-05-30T15:00:00,95,115.6,80.3,62.75,0,0,,0,0,15.9,16,319,1004,0,6.2,846,3,8,38,Clear,clear-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999"
dubai,2023-05-30T16:00:00,95.1,109.9,76.8,55.68,0,0,,0,0,13.9,15.9,320,1004.1,0,6.2,682,2.5,7,38,Clear,clear-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999"
dubai,2023-05-30T17:00:00,96.7,107.4,73.4,47.42,0,0,,0,0,16.8,14.8,310,1004,0,6.2,479,1.7,5,50,Clear,clear-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999"
dubai,2023-05-30T18:00:00,94.9,109.6,76.8,56.15,0,0,,0,0,15.4,9.2,340,1004,0,6.2,257,0.9,3,50,Clear,clear-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999"
dubai,2023-05-30T19:00:00,93.3,102.7,73.2,52.4,0,0,,0,0,6.5,8.1,330,1004,29.5,6.2,57,0.2,1,50,Partially cloudy,partly-cloudy-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999"
dubai,2023-05-30T20:00:00,93.1,99,69.7,46.75,0,0,,0,0,4.7,7.9,320,1004,0.3,6.2,0,0,0,38,Clear,clear-night,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999"
dubai,2023-05-30T21:00:00,94.8,98.1,66.1,39.24,0,0,,0,0,3.6,4.7,1,1005,3.8,6.2,0,0,0,38,Clear,clear-night,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999"
dubai,2023-05-30T22:00:00,94.7,97.9,65.9,39.08,0,0,,0,0,3.6,2.2,16,1005.1,0.4,6.2,0,0,0,30,Clear,clear-night,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999"
dubai,2023-05-30T23:00:00,94.7,98,66,39.2,0,0,,0,0,6.7,5.7,100,1005,4,6.2,0,0,0,30,Clear,clear-night,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999"
dubai,2023-05-31T00:00:00,92.9,97.3,67.8,44.01,0,0,,0,0,6.3,5.8,111,1005,49.2,6.2,0,0,0,38,Partially cloudy,partly-cloudy-night,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999"
dubai,2023-05-31T01:00:00,91.3,94.2,66.3,43.92,0,0,,0,0,6,6.9,99,1004.2,100,6.2,11,0,0,30,Overcast,cloudy,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2023-05-31T02:00:00,91.2,95.2,67.7,46.23,0,0,,0,0,6.3,4.7,140,1004,100,6.2,74,0.3,0,30,Overcast,cloudy,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2023-05-31T03:00:00,91.2,94,66,43.58,0,0,,0,0,4.5,4.7,188,1003,100,6.2,301,1.1,0,30,Overcast,cloudy,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2023-05-31T04:00:00,89.4,93.1,67.8,49.17,0,0,,,0,3.1,2.3,188,1004,10,6.2,404,1.5,0,15,Clear,clear-night,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2023-05-31T05:00:00,89.4,93,67.7,49.06,0,0,,0,0,4.7,3.3,198,1004,86.9,6.2,416,1.5,0,15,Partially cloudy,partly-cloudy-night,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2023-05-31T06:00:00,87.7,91,67.6,51.54,0,0,,0,0,10.7,3.4,200,1005,0,6.2,599,2.2,6,15,Clear,clear-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2023-05-31T07:00:00,87.6,89.8,65.6,48.24,0,0,,0,0,10.5,6.9,219,1006,40,6.2,485,1.7,5,5,Partially cloudy,partly-cloudy-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2023-05-31T08:00:00,91.4,91.3,60.5,35.75,0,0,,0,0,13,6.9,200,1006,0,6.2,366,1.3,4,3,Clear,clear-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2023-05-31T09:00:00,96.8,100.5,66,36.67,0,0,,0,0,14.8,9.2,209,1006,0,5,247,0.9,2,3,Clear,clear-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2023-05-31T10:00:00,100.5,103.7,64.2,30.73,0,0,,0,0,15.4,11.5,200,1006.1,0,5,78,0.3,1,5,Clear,clear-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2023-05-31T11:00:00,105.7,108.6,62.2,24.55,0,0,,0,0,18.1,10.3,219,1006,0,5.6,35,0.1,0,15,Clear,clear-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999,E1978"
dubai,2023-05-31T12:00:00,100.5,111.8,73,41.55,0,0,,0,0,20.1,10.3,268,1005,0,5.6,969,3.5,10,38,Clear,clear-day,"OMSJ,41194099999,41194599999,OMDW,OMDB,41196099999"
